VendorID,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,cbd_congestion_fee,trip_duration,pickup_hour,pickup_day,pickup_dayofweek,is_weekend,is_rush_hour
2,N,1,166,74,1,1.53,9.3,0.0,0.5,2.16,0.0,1.0,12.96,1,1,0.0,0.0,434.0,9,1,5,1,1
2,N,1,42,74,1,1.19,7.9,0.0,0.5,1.0,0.0,1.0,10.4,1,1,0.0,0.0,305.0,9,1,5,1,1
2,N,1,74,43,1,2.38,13.5,0.0,0.5,3.55,0.0,1.0,21.3,1,1,2.75,0.0,649.0,9,1,5,1,1
2,N,1,130,215,1,0.59,8.6,0.0,0.5,0.0,0.0,1.0,10.1,2,1,0.0,0.0,464.0,9,1,5,1,1
2,N,1,130,28,1,1.39,9.3,0.0,0.5,2.16,0.0,1.0,12.96,1,1,0.0,0.0,413.0,9,1,5,1,1
2,N,1,179,7,1,0.79,6.5,0.0,0.5,0.0,0.0,1.0,8.0,2,1,0.0,0.0,306.0,10,1,5,1,1
2,N,1,97,181,1,0.82,8.6,0.0,0.5,0.0,0.0,1.0,10.1,2,1,0.0,0.0,485.0,10,1,5,1,1
2,N,1,24,151,1,0.53,5.1,0.0,0.5,0.0,0.0,1.0,6.6,2,1,0.0,0.0,162.0,10,1,5,1,1
2,N,1,75,74,1,1.5,9.3,0.0,0.5,0.0,0.0,1.0,10.8,2,1,0.0,0.0,426.0,10,1,5,1,1
2,N,1,75,141,1,1.59,10.7,0.0,0.5,2.0,0.0,1.0,16.95,1,1,2.75,0.0,516.0,11,1,5,1,0
2,N,1,92,98,2,4.13,21.9,0.0,0.5,0.0,0.0,1.0,23.4,2,1,0.0,0.0,976.0,10,1,5,1,1
2,N,1,42,168,1,1.76,12.8,0.0,0.5,2.86,0.0,1.0,17.16,1,1,0.0,0.0,676.0,10,1,5,1,1
2,N,1,74,166,1,1.99,12.8,0.0,0.5,0.0,0.0,1.0,14.3,2,1,0.0,0.0,793.0,11,1,5,1,0
2,N,1,97,61,1,3.8,21.9,0.0,0.5,2.0,0.0,1.0,25.4,1,1,0.0,0.0,1224.0,10,1,5,1,1
2,N,1,95,56,2,2.11,14.9,0.0,0.5,0.0,0.0,1.0,16.4,2,1,0.0,0.0,836.0,10,1,5,1,1
2,N,1,74,152,1,1.59,12.1,0.0,0.5,3.4,0.0,1.0,17.0,1,1,0.0,0.0,644.0,10,1,5,1,1
2,N,1,97,61,1,2.87,17.0,0.0,0.5,3.7,0.0,1.0,22.2,1,1,0.0,0.0,830.0,10,1,5,1,1
2,N,1,74,140,1,3.49,21.2,0.0,0.5,0.0,0.0,1.0,25.45,2,1,2.75,0.0,1300.0,5,1,5,1,0
2,N,1,166,74,5,1.67,12.8,0.0,0.5,0.0,0.0,1.0,14.3,2,1,0.0,0.0,669.0,10,1,5,1,1
2,N,1,82,138,1,3.67,16.3,5.0,0.5,2.0,0.0,1.0,24.8,1,1,0.0,0.0,433.0,10,1,5,1,1
2,N,1,82,83,1,0.1,3.0,0.0,0.5,0.0,0.0,1.0,4.5,2,1,0.0,0.0,42.0,10,1,5,1,1
2,N,1,95,98,1,3.72,21.2,0.0,0.5,4.54,0.0,1.0,27.24,1,1,0.0,0.0,1106.0,10,1,5,1,1
2,N,1,74,166,1,1.84,12.1,0.0,0.5,2.72,0.0,1.0,16.32,1,1,0.0,0.0,682.0,10,1,5,1,1
2,N,1,166,74,1,1.24,10.0,0.0,0.5,2.3,0.0,1.0,13.8,1,1,0.0,0.0,539.0,10,1,5,1,1
1,N,1,166,74,1,1.3,10.0,0.0,1.5,3.4,0.0,1.0,14.9,1,1,0.0,0.0,616.0,10,1,5,1,1
2,N,1,74,141,1,2.72,17.0,0.0,0.5,4.25,0.0,1.0,25.5,1,1,2.75,0.0,903.0,10,1,5,1,1
2,N,1,95,196,1,1.1,8.6,0.0,0.5,2.02,0.0,1.0,12.12,1,1,0.0,0.0,406.0,10,1,5,1,1
2,N,1,75,151,1,1.04,7.9,0.0,0.5,0.0,0.0,1.0,9.4,1,1,0.0,0.0,303.0,10,1,5,1,1
2,N,1,75,237,6,1.58,11.4,0.0,0.5,3.13,0.0,1.0,18.78,1,1,2.75,0.0,637.0,10,1,5,1,1
2,N,1,74,236,1,1.97,12.8,0.0,0.5,2.0,0.0,1.0,19.05,1,1,2.75,0.0,665.0,10,1,5,1,1
2,N,1,41,142,1,2.43,14.2,0.0,0.5,4.61,0.0,1.0,23.06,1,1,2.75,0.0,683.0,10,1,5,1,1
1,N,1,166,238,2,0.7,5.8,0.0,1.5,1.45,0.0,1.0,8.75,1,1,0.0,0.0,253.0,10,1,5,1,1
1,N,1,166,163,0,3.3,19.1,3.5,1.5,3.0,0.0,1.0,27.1,1,1,2.75,0.75,1160.0,10,1,5,1,1
2,N,1,97,188,1,2.96,17.0,0.0,0.5,4.62,0.0,1.0,23.12,1,1,0.0,0.0,866.0,9,1,5,1,1
2,N,1,97,89,2,3.18,18.4,0.0,0.5,3.98,0.0,1.0,23.88,1,1,0.0,0.0,944.0,10,1,5,1,1
2,N,1,74,239,1,3.33,19.8,0.0,0.5,3.0,0.0,1.0,27.05,1,1,2.75,0.0,1035.0,10,1,5,1,1
1,N,1,74,236,1,2.2,13.5,2.75,1.5,3.55,0.0,1.0,21.3,1,1,2.75,0.0,781.0,10,1,5,1,1
1,N,1,260,82,2,1.4,11.4,0.0,1.5,0.0,0.0,1.0,12.9,2,1,0.0,0.0,837.0,10,1,5,1,1
2,N,1,82,56,1,2.46,16.3,0.0,0.5,0.0,0.0,1.0,17.8,1,1,0.0,0.0,994.0,10,1,5,1,1
2,N,1,74,236,1,2.22,14.9,0.0,0.5,3.83,0.0,1.0,22.98,1,1,2.75,0.0,802.0,10,1,5,1,1
2,N,1,92,16,1,2.73,15.6,0.0,0.5,0.0,0.0,1.0,17.1,2,1,0.0,0.0,801.0,10,1,5,1,1
2,N,1,74,236,1,1.6,10.7,0.0,0.5,2.0,0.0,1.0,16.95,1,1,2.75,0.0,542.0,10,1,5,1,1
2,N,1,74,152,1,2.11,15.6,0.0,0.5,0.0,0.0,1.0,17.1,2,1,0.0,0.0,855.0,10,1,5,1,1
2,N,1,74,75,1,0.95,7.2,0.0,0.5,2.61,0.0,1.0,11.31,1,1,0.0,0.0,270.0,10,1,5,1,1
2,N,1,75,263,3,1.06,9.3,0.0,0.5,2.71,0.0,1.0,16.26,1,1,2.75,0.0,482.0,10,1,5,1,1
2,N,1,236,236,1,0.56,6.5,0.0,0.5,2.15,0.0,1.0,12.9,1,1,2.75,0.0,264.0,10,1,5,1,1
2,N,1,74,41,1,0.83,7.2,0.0,0.5,5.0,0.0,1.0,13.7,1,1,0.0,0.0,353.0,10,1,5,1,1
2,N,1,74,166,1,1.69,11.4,0.0,0.5,0.0,0.0,1.0,12.9,2,1,0.0,0.0,634.0,10,1,5,1,1
2,N,1,83,138,1,2.52,14.9,5.0,0.5,0.0,0.0,1.0,21.4,2,1,0.0,0.0,683.0,10,1,5,1,1
2,N,1,74,236,1,2.29,14.2,0.0,0.5,0.0,0.0,1.0,18.45,2,1,2.75,0.0,730.0,10,1,5,1,1
2,N,1,166,116,1,1.49,10.0,0.0,0.5,2.3,0.0,1.0,13.8,1,1,0.0,0.0,442.0,10,1,5,1,1
2,N,1,41,42,1,0.81,7.2,0.0,0.5,0.0,0.0,1.0,8.7,2,1,0.0,0.0,354.0,10,1,5,1,1
2,N,1,74,75,1,1.08,8.6,0.0,0.5,2.02,0.0,1.0,12.12,1,1,0.0,0.0,397.0,10,1,5,1,1
2,N,1,74,262,1,2.93,17.0,0.0,0.5,4.25,0.0,1.0,25.5,1,1,2.75,0.0,918.0,11,1,5,1,0
2,N,1,74,140,1,2.85,15.6,0.0,0.5,3.97,0.0,1.0,23.82,1,1,2.75,0.0,832.0,10,1,5,1,1
2,N,1,223,7,1,1.23,10.7,0.0,0.5,0.0,0.0,1.0,12.2,2,1,0.0,0.0,608.0,10,1,5,1,1
2,N,1,75,75,1,0.89,7.2,0.0,0.5,0.0,0.0,1.0,8.7,2,1,0.0,0.0,366.0,11,1,5,1,0
2,N,1,146,163,1,2.67,15.6,0.0,0.5,15.0,0.0,1.0,35.6,1,1,2.75,0.75,771.0,11,1,5,1,0
2,N,5,7,264,1,0.0,14.44,0.0,0.0,0.0,0.0,1.0,15.44,1,2,0.0,0.0,2.0,11,1,5,1,0
2,N,1,75,263,2,0.86,9.3,0.0,0.5,2.03,0.0,1.0,15.58,1,1,2.75,0.0,456.0,11,1,5,1,0
2,N,1,75,151,3,1.51,12.1,0.0,0.5,2.72,0.0,1.0,16.32,1,1,0.0,0.0,663.0,11,1,5,1,0
2,N,1,97,181,1,2.14,14.2,0.0,0.5,3.14,0.0,1.0,18.84,1,1,0.0,0.0,771.0,11,1,5,1,0
2,N,1,95,130,2,2.63,14.9,0.0,0.5,3.0,0.0,1.0,19.4,1,1,0.0,0.0,705.0,11,1,5,1,0
2,N,1,97,37,1,3.45,21.9,0.0,0.5,4.68,0.0,1.0,28.08,1,1,0.0,0.0,1305.0,11,1,5,1,0
2,N,1,74,244,1,3.17,18.4,0.0,0.5,2.0,0.0,1.0,21.9,1,1,0.0,0.0,1094.0,5,1,5,1,0
2,N,1,166,163,4,4.11,24.0,0.0,0.5,5.8,0.0,1.0,34.8,1,1,2.75,0.75,1202.0,11,1,5,1,0
2,N,1,41,74,1,0.87,6.5,0.0,0.5,1.6,0.0,1.0,9.6,1,1,0.0,0.0,278.0,11,1,5,1,0
2,N,1,7,193,1,0.0,3.0,0.0,0.5,0.9,0.0,1.0,5.4,1,1,0.0,0.0,33.0,11,1,5,1,0
2,N,1,74,142,5,4.16,21.9,0.0,0.5,6.54,0.0,1.0,32.69,1,1,2.75,0.0,1193.0,11,1,5,1,0
2,N,1,97,71,2,5.19,28.2,0.0,0.5,0.0,0.0,1.0,29.7,2,1,0.0,0.0,1528.0,11,1,5,1,0
2,N,1,74,236,1,2.05,12.8,0.0,0.5,0.0,0.0,1.0,17.05,2,1,2.75,0.0,658.0,11,1,5,1,0
2,N,1,65,25,1,0.86,8.6,0.0,0.5,2.02,0.0,1.0,12.12,1,1,0.0,0.0,499.0,11,1,5,1,0
2,N,1,74,42,1,1.97,14.2,0.0,0.5,0.0,0.0,1.0,15.7,2,1,0.0,0.0,840.0,11,1,5,1,0
2,N,1,152,141,1,5.18,28.2,0.0,0.5,5.0,0.0,1.0,37.45,1,1,2.75,0.0,1631.0,11,1,5,1,0
2,N,1,7,179,1,0.96,8.6,0.0,0.5,0.0,0.0,1.0,10.1,2,1,0.0,0.0,445.0,11,1,5,1,0
2,N,1,41,116,1,1.5,10.0,0.0,0.5,2.3,0.0,1.0,13.8,1,1,0.0,0.0,456.0,11,1,5,1,0
2,N,1,75,74,6,1.0,7.2,0.0,0.5,0.0,0.0,1.0,8.7,1,1,0.0,0.0,225.0,11,1,5,1,0
2,N,1,42,239,6,3.92,21.2,0.0,0.5,6.36,0.0,1.0,31.81,1,1,2.75,0.0,1108.0,11,1,5,1,0
2,N,1,95,28,1,3.25,17.7,0.0,0.5,2.88,0.0,1.0,22.08,1,1,0.0,0.0,802.0,10,1,5,1,1
2,N,1,74,74,1,0.92,7.2,0.0,0.5,1.74,0.0,1.0,10.44,1,1,0.0,0.0,321.0,11,1,5,1,0
1,N,1,74,74,1,0.8,8.6,0.0,1.5,0.0,0.0,1.0,10.1,2,1,0.0,0.0,487.0,11,1,5,1,0
2,N,1,41,151,1,1.27,9.3,0.0,0.5,2.16,0.0,1.0,12.96,1,1,0.0,0.0,409.0,10,1,5,1,1
2,N,1,166,152,1,0.87,7.2,0.0,0.5,0.0,0.0,1.0,8.7,2,1,0.0,0.0,310.0,11,1,5,1,0
2,N,5,152,264,1,0.0,9.99,0.0,0.0,0.0,0.0,1.0,10.99,1,2,0.0,0.0,2.0,11,1,5,1,0
1,N,1,225,49,1,0.0,17.5,0.0,1.5,0.0,0.0,1.0,19.0,1,1,0.0,0.0,601.0,11,1,5,1,0
1,N,1,36,148,1,0.0,21.5,0.0,1.5,0.0,0.0,1.0,23.0,1,1,0.0,0.0,1228.0,11,1,5,1,0
2,N,1,74,166,6,1.57,11.4,0.0,0.5,0.0,0.0,1.0,12.9,2,1,0.0,0.0,599.0,11,1,5,1,0
1,N,1,166,238,1,0.7,6.5,0.0,1.5,1.0,0.0,1.0,9.0,1,1,0.0,0.0,266.0,11,1,5,1,0
1,N,1,24,143,2,1.8,12.1,2.75,1.5,0.0,0.0,1.0,16.35,2,1,2.75,0.0,686.0,11,1,5,1,0
2,N,1,65,144,1,2.44,14.9,0.0,0.5,3.98,0.0,1.0,23.88,1,1,2.75,0.75,696.0,11,1,5,1,0
2,N,1,74,75,1,1.07,8.6,0.0,0.5,2.02,0.0,1.0,12.12,1,1,0.0,0.0,384.0,11,1,5,1,0
1,N,1,74,75,1,0.7,5.8,0.0,1.5,0.0,0.0,1.0,7.3,1,1,0.0,0.0,241.0,11,1,5,1,0
2,N,1,97,97,1,0.95,10.7,0.0,0.5,0.0,0.0,1.0,12.2,2,1,0.0,0.0,581.0,11,1,5,1,0
2,N,1,130,216,1,3.15,16.3,0.0,0.5,0.0,0.0,1.0,17.8,1,1,0.0,0.0,826.0,11,1,5,1,0
2,N,1,42,74,1,0.75,7.9,0.0,0.5,1.88,0.0,1.0,11.28,1,1,0.0,0.0,367.0,11,1,5,1,0
2,N,1,74,24,1,1.96,12.1,0.0,0.5,2.0,0.0,1.0,15.6,1,1,0.0,0.0,626.0,11,1,5,1,0
2,N,1,196,95,2,1.38,10.0,0.0,0.5,0.0,0.0,1.0,11.5,2,1,0.0,0.0,465.0,11,1,5,1,0
2,N,1,74,75,1,1.39,9.3,0.0,0.5,0.0,0.0,1.0,10.8,2,1,0.0,0.0,415.0,11,1,5,1,0
2,N,5,65,33,1,0.52,12.0,0.0,0.0,2.6,0.0,1.0,15.6,1,2,0.0,0.0,368.0,11,1,5,1,0
2,N,1,74,166,1,1.79,13.5,0.0,0.5,3.0,0.0,1.0,18.0,1,1,0.0,0.0,750.0,10,1,5,1,1
2,N,1,41,42,1,1.97,12.8,0.0,0.5,0.0,0.0,1.0,14.3,2,1,0.0,0.0,683.0,10,1,5,1,1
2,N,1,82,138,1,3.8,17.7,5.0,0.5,8.0,0.0,1.0,32.2,1,1,0.0,0.0,540.0,11,1,5,1,0
2,N,1,82,138,1,3.7,16.3,5.0,0.5,1.0,0.0,1.0,23.8,1,1,0.0,0.0,500.0,11,1,5,1,0
2,N,1,75,142,2,2.45,15.6,0.0,0.5,5.96,0.0,1.0,25.81,1,1,2.75,0.0,889.0,11,1,5,1,0
2,N,1,74,42,1,1.41,11.4,0.0,0.5,0.0,0.0,1.0,12.9,1,1,0.0,0.0,587.0,11,1,5,1,0
2,N,1,74,236,1,2.13,13.5,0.0,0.5,3.55,0.0,1.0,21.3,1,1,2.75,0.0,743.0,11,1,5,1,0
2,N,1,74,239,1,3.08,18.4,0.0,0.5,0.0,0.0,1.0,22.65,2,1,2.75,0.0,1040.0,11,1,5,1,0
1,N,1,33,129,1,0.0,32.5,0.0,1.5,0.0,0.0,1.0,34.0,1,1,0.0,0.0,1043.0,11,1,5,1,0
1,N,1,210,210,1,1.0,8.6,0.0,1.5,0.0,0.0,1.0,10.1,1,1,0.0,0.0,547.0,11,1,5,1,0
2,N,1,244,238,1,4.17,19.1,0.0,0.5,5.84,0.0,1.0,29.19,1,1,2.75,0.0,622.0,11,1,5,1,0
2,N,1,166,238,1,0.85,7.9,0.0,0.5,2.43,0.0,1.0,14.58,1,1,2.75,0.0,361.0,11,1,5,1,0
2,N,1,241,265,1,3.5,15.6,0.0,0.5,0.0,0.0,1.0,17.1,2,1,0.0,0.0,376.0,11,1,5,1,0
2,N,1,95,28,1,1.89,12.1,0.0,0.5,0.0,0.0,1.0,13.6,2,1,0.0,0.0,568.0,11,1,5,1,0
2,N,1,42,75,1,2.06,12.8,0.0,0.5,0.0,0.0,1.0,14.3,2,1,0.0,0.0,700.0,11,1,5,1,0
2,N,1,95,82,5,2.25,15.6,0.0,0.5,0.0,0.0,1.0,17.1,2,1,0.0,0.0,861.0,11,1,5,1,0
2,N,1,166,238,1,1.42,12.1,0.0,0.5,3.27,0.0,1.0,19.62,1,1,2.75,0.0,648.0,12,1,5,1,0
2,N,1,75,74,1,1.32,10.0,0.0,0.5,2.3,0.0,1.0,13.8,1,1,0.0,0.0,505.0,12,1,5,1,0
2,N,1,7,7,1,0.29,4.4,0.0,0.5,0.0,0.0,1.0,5.9,2,1,0.0,0.0,118.0,12,1,5,1,0
2,N,1,129,7,1,1.67,14.9,0.0,0.5,0.0,0.0,1.0,16.4,2,1,0.0,0.0,947.0,12,1,5,1,0
1,N,1,41,74,0,0.8,7.9,0.0,1.5,1.85,0.0,1.0,11.25,1,1,0.0,0.0,401.0,12,1,5,1,0
1,N,1,41,168,0,2.0,15.6,0.0,1.5,0.0,0.0,1.0,17.1,2,1,0.0,0.0,893.0,12,1,5,1,0
2,N,1,97,17,2,2.43,14.2,0.0,0.5,3.14,0.0,1.0,18.84,1,1,0.0,0.0,816.0,12,1,5,1,0
1,N,1,250,250,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,188.0,12,1,5,1,0
1,N,1,25,61,3,2.9,21.2,0.0,1.5,4.5,0.0,1.0,27.2,1,1,0.0,0.0,1269.0,12,1,5,1,0
2,N,1,166,141,3,3.29,23.3,0.0,0.5,5.51,0.0,1.0,33.06,1,1,2.75,0.0,1450.0,12,1,5,1,0
2,N,1,74,236,1,1.58,10.7,0.0,0.5,3.05,0.0,1.0,15.25,1,1,0.0,0.0,587.0,12,1,5,1,0
2,N,1,75,166,1,1.12,9.3,0.0,0.5,0.0,0.0,1.0,10.8,2,1,0.0,0.0,513.0,12,1,5,1,0
2,N,1,42,75,1,2.57,13.5,0.0,0.5,0.0,0.0,1.0,15.0,1,1,0.0,0.0,724.0,12,1,5,1,0
2,N,1,41,74,1,0.63,6.5,0.0,0.5,2.0,0.0,1.0,10.0,1,1,0.0,0.0,392.0,12,1,5,1,0
2,N,1,41,116,1,1.24,7.9,0.0,0.5,2.35,0.0,1.0,11.75,1,1,0.0,0.0,359.0,12,1,5,1,0
2,N,1,41,42,1,0.64,6.5,0.0,0.5,0.0,0.0,1.0,8.0,2,1,0.0,0.0,266.0,12,1,5,1,0
2,N,1,166,74,1,2.12,16.3,0.0,0.5,0.0,0.0,1.0,17.8,2,1,0.0,0.0,1024.0,12,1,5,1,0
2,N,1,196,157,1,4.08,20.5,0.0,0.5,0.0,0.0,1.0,22.0,2,1,0.0,0.0,978.0,12,1,5,1,0
2,N,1,166,239,1,1.81,12.8,0.0,0.5,2.0,0.0,1.0,19.05,1,1,2.75,0.0,573.0,12,1,5,1,0
2,N,1,166,48,5,4.59,22.6,0.0,0.5,5.52,0.0,1.0,33.12,1,1,2.75,0.75,947.0,11,1,5,1,0
2,N,1,41,42,1,0.92,7.2,0.0,0.5,2.18,0.0,1.0,10.88,1,1,0.0,0.0,308.0,12,1,5,1,0
2,N,1,74,236,3,1.66,11.4,0.0,0.5,0.0,0.0,1.0,15.65,2,1,2.75,0.0,566.0,12,1,5,1,0
2,N,1,65,181,2,1.98,15.6,0.0,0.5,3.42,0.0,1.0,20.52,1,1,0.0,0.0,927.0,12,1,5,1,0
2,N,1,74,236,1,2.51,16.3,0.0,0.5,3.0,0.0,1.0,23.55,1,1,2.75,0.0,937.0,12,1,5,1,0
2,N,1,74,236,1,1.55,10.7,0.0,0.5,2.99,0.0,1.0,17.94,1,1,2.75,0.0,546.0,12,1,5,1,0
2,N,1,74,238,1,2.89,16.3,0.0,0.5,4.11,0.0,1.0,24.66,1,1,2.75,0.0,885.0,12,1,5,1,0
2,N,1,74,166,1,2.02,14.2,0.0,0.5,3.92,0.0,1.0,19.62,1,1,0.0,0.0,855.0,12,1,5,1,0
2,N,1,7,138,1,4.12,20.5,5.0,0.5,0.0,0.0,1.0,27.0,2,1,0.0,0.0,865.0,12,1,5,1,0
2,N,1,75,74,1,0.7,5.8,0.0,0.5,1.5,0.0,1.0,8.8,1,1,0.0,0.0,194.0,12,1,5,1,0
2,N,1,43,263,1,1.51,10.7,0.0,0.5,2.99,0.0,1.0,17.94,1,1,2.75,0.0,557.0,12,1,5,1,0
2,N,1,75,263,6,1.17,9.3,0.0,0.5,2.71,0.0,1.0,16.26,1,1,2.75,0.0,469.0,12,1,5,1,0
2,N,1,95,134,1,1.72,11.4,0.0,0.5,2.58,0.0,1.0,15.48,1,1,0.0,0.0,541.0,12,1,5,1,0
2,N,1,66,256,1,3.3,19.1,0.0,0.5,0.0,0.0,1.0,20.6,2,1,0.0,0.0,919.0,12,1,5,1,0
2,N,1,129,260,1,1.0,10.0,0.0,0.5,0.0,0.0,1.0,11.5,2,1,0.0,0.0,553.0,12,1,5,1,0
1,N,1,75,43,1,1.3,8.6,2.75,1.5,0.0,0.0,1.0,12.85,1,1,2.75,0.0,399.0,12,1,5,1,0
1,N,1,75,151,1,1.2,7.9,0.0,1.5,0.0,0.0,1.0,9.4,2,1,0.0,0.0,329.0,12,1,5,1,0
2,N,1,75,162,1,2.94,17.7,0.0,0.5,5.68,0.0,1.0,28.38,1,1,2.75,0.75,877.0,12,1,5,1,0
2,N,1,41,142,1,2.83,14.9,0.0,0.5,1.0,0.0,1.0,20.15,1,1,2.75,0.0,705.0,12,1,5,1,0
2,N,1,74,140,1,3.34,23.3,0.0,0.5,5.51,0.0,1.0,33.06,1,1,2.75,0.0,1426.0,12,1,5,1,0
2,N,1,82,56,1,1.64,14.9,0.0,0.5,0.01,0.0,1.0,16.41,1,1,0.0,0.0,910.0,12,1,5,1,0
2,N,1,66,68,1,4.24,22.6,0.0,0.5,3.0,0.0,1.0,30.6,1,1,2.75,0.75,1124.0,12,1,5,1,0
2,N,1,97,17,1,2.08,12.8,0.0,0.5,2.86,0.0,1.0,17.16,1,1,0.0,0.0,684.0,12,1,5,1,0
2,N,1,74,75,1,1.51,9.3,0.0,0.5,2.16,0.0,1.0,12.96,1,1,0.0,0.0,429.0,12,1,5,1,0
2,N,1,168,47,1,4.08,19.8,0.0,0.5,3.5,0.0,1.0,24.8,1,1,0.0,0.0,805.0,12,1,5,1,0
2,N,1,95,28,1,2.42,14.2,0.0,0.5,0.0,0.0,1.0,15.7,2,1,0.0,0.0,621.0,12,1,5,1,0
2,N,1,97,106,1,1.84,12.8,0.0,0.5,2.86,0.0,1.0,17.16,1,1,0.0,0.0,693.0,12,1,5,1,0
2,N,5,235,264,0,0.02,16.0,0.0,0.0,1.0,0.0,1.0,18.0,1,2,0.0,0.0,3.0,12,2,6,1,0
2,N,1,33,65,1,1.0,10.0,0.0,0.5,1.0,0.0,1.0,12.5,1,1,0.0,0.0,577.0,12,1,5,1,0
1,N,1,62,35,1,0.0,20.5,0.0,1.5,0.0,0.0,1.0,22.0,1,1,0.0,0.0,1254.0,12,1,5,1,0
2,N,1,42,74,1,0.89,7.9,0.0,0.5,0.0,0.0,1.0,9.4,2,1,0.0,0.0,365.0,12,1,5,1,0
2,N,1,74,42,1,1.38,10.0,0.0,0.5,2.88,0.0,1.0,14.38,1,1,0.0,0.0,525.0,12,1,5,1,0
2,N,1,74,166,1,1.92,11.4,0.0,0.5,2.58,0.0,1.0,15.48,1,1,0.0,0.0,552.0,12,1,5,1,0
2,N,1,74,236,1,2.01,14.2,0.0,0.5,2.0,0.0,1.0,20.45,1,1,2.75,0.0,838.0,12,1,5,1,0
2,N,1,95,56,1,2.19,18.4,0.0,0.5,0.0,0.0,1.0,19.9,2,1,0.0,0.0,1130.0,12,1,5,1,0
2,N,1,43,141,1,1.9,12.8,0.0,0.5,3.41,0.0,1.0,20.46,1,1,2.75,0.0,689.0,12,1,5,1,0
2,N,1,41,75,1,2.01,12.8,0.0,0.5,4.29,0.0,1.0,18.59,1,1,0.0,0.0,608.0,12,1,5,1,0
2,N,1,42,41,1,0.68,6.5,0.0,0.5,1.6,0.0,1.0,9.6,1,1,0.0,0.0,260.0,12,1,5,1,0
2,N,1,74,74,1,0.6,6.5,0.0,0.5,0.0,0.0,1.0,8.0,2,1,0.0,0.0,248.0,10,1,5,1,1
2,N,1,43,230,1,3.79,20.5,0.0,0.5,3.0,0.0,1.0,28.5,1,1,2.75,0.75,1070.0,11,1,5,1,0
2,N,1,41,166,1,0.81,7.2,0.0,0.5,0.0,0.0,1.0,8.7,2,1,0.0,0.0,355.0,12,1,5,1,0
2,N,1,130,130,1,0.4,10.0,0.0,0.5,0.0,0.0,1.0,11.5,2,1,0.0,0.0,628.0,12,1,5,1,0
2,N,1,74,42,1,1.31,10.0,0.0,0.5,0.0,0.0,1.0,11.5,2,1,0.0,0.0,561.0,12,1,5,1,0
2,N,1,74,75,1,1.56,9.3,0.0,0.5,1.0,0.0,1.0,11.8,1,1,0.0,0.0,374.0,12,1,5,1,0
2,N,1,42,247,1,0.05,3.0,0.0,0.5,25.0,0.0,1.0,29.5,1,1,0.0,0.0,25.0,12,1,5,1,0
2,N,1,74,264,1,0.0,3.0,0.0,0.5,8.88,0.0,1.0,13.38,1,1,0.0,0.0,3.0,12,1,5,1,0
1,N,1,166,152,2,1.4,10.0,1.0,1.5,3.1,0.0,1.0,15.6,1,1,0.0,0.0,493.0,12,1,5,1,0
2,N,1,166,152,1,1.39,10.0,0.0,0.5,2.3,0.0,1.0,13.8,1,1,0.0,0.0,458.0,12,1,5,1,0
2,N,1,95,95,1,2.13,15.6,0.0,0.5,0.0,0.0,1.0,17.1,1,1,0.0,0.0,867.0,12,1,5,1,0
2,N,1,74,263,1,2.58,17.0,0.0,0.5,4.25,0.0,1.0,25.5,1,1,2.75,0.0,1012.0,12,1,5,1,0
2,N,1,74,236,1,2.3,15.6,0.0,0.5,3.97,0.0,1.0,23.82,1,1,2.75,0.0,890.0,12,1,5,1,0
2,N,1,74,75,1,1.38,9.3,0.0,0.5,1.08,0.0,1.0,11.88,1,1,0.0,0.0,450.0,12,1,5,1,0
2,N,1,43,238,1,1.33,7.9,0.0,0.5,0.0,0.0,1.0,12.15,1,1,2.75,0.0,348.0,12,1,5,1,0
2,N,1,75,74,1,1.46,9.3,0.0,0.5,2.16,0.0,1.0,12.96,1,1,0.0,0.0,395.0,12,1,5,1,0
2,N,1,24,163,6,3.11,19.1,0.0,0.5,4.5,0.0,1.0,28.6,1,1,2.75,0.75,1079.0,12,1,5,1,0
2,N,1,193,140,1,2.07,17.7,0.0,0.5,0.0,0.0,1.0,21.95,2,1,2.75,0.0,1028.0,12,1,5,1,0
2,N,1,7,226,1,1.31,10.7,0.0,0.5,0.0,0.0,1.0,12.2,2,1,0.0,0.0,604.0,11,1,5,1,0
2,N,1,65,17,1,2.42,14.2,0.0,0.5,3.92,0.0,1.0,19.62,1,1,0.0,0.0,791.0,13,1,5,1,0
2,N,1,49,62,1,1.85,12.1,0.0,0.5,0.0,0.0,1.0,13.6,2,1,0.0,0.0,623.0,13,1,5,1,0
2,N,1,75,238,1,1.96,12.8,0.0,0.5,2.0,0.0,1.0,19.05,1,1,2.75,0.0,655.0,13,1,5,1,0
1,N,1,41,41,0,0.5,6.5,0.0,1.5,0.0,0.0,1.0,8.0,2,1,0.0,0.0,275.0,13,1,5,1,0
1,N,1,75,43,0,1.6,10.7,2.75,1.5,3.0,0.0,1.0,17.95,1,1,2.75,0.0,540.0,13,1,5,1,0
2,N,1,65,49,2,1.39,10.7,0.0,0.5,0.0,0.0,1.0,12.2,1,1,0.0,0.0,629.0,13,1,5,1,0
